frame.time_epoch,ip.src,ip.dst,frame.len,tcp.port,udp.port,ip.proto,frame.time_delta,tcp.flags,ip.len,icmp.type,tcp.stream,tcp.seq,tcp.ack,ip.flags.df,tcp.window_size,ip.ttl,tcp.analysis.flags,http.request.uri,http.response.code
"1731512858.552080000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000159000","0x0010","40",,"7","8462","247775","True","16385","115",,,
"1731512858.552980000",,,"60",,,,"0.000900000",,,,,,,,,,,,
"1731512858.552980000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512858.553012000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000032000","0x0010","40",,"7","8462","249215","True","16379","115",,,
"1731512858.554620000",,,"60",,,,"0.001608000",,,,,,,,,,,,
"1731512858.554620000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512858.554620000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512858.554620000","172.16.124.104","172.16.127.255","92",,"137,137","17","0.000000000",,"78",,,,,"False",,"128",,,
"1731512858.554962000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000342000","0x0010","40",,"7","8462","250655","True","16385","115",,,
"1731512858.555792000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000830000","0x0010","40",,"7","8462","252095","True","16379","115",,,
"1731512858.558029000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.002237000","0x0010","40",,"7","8462","253535","True","16385","115",,,
"1731512858.559190000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001161000","0x0010","40",,"7","8462","254975","True","16379","115",,,
"1731512858.560136000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000946000","0x0010","40",,"7","8462","256415","True","16385","115",,,
"1731512858.561770000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001634000","0x0010","40",,"7","8462","257855","True","16379","115",,,
"1731512858.562580000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000810000","0x0010","40",,"7","8462","259295","True","16385","115",,,
"1731512858.564673000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.002093000","0x0010","40",,"7","8462","260735","True","16379","115",,,
"1731512858.566475000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001802000","0x0010","40",,"7","8462","262175","True","16385","115",,,
"1731512858.568076000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001601000","0x0010","40",,"7","8462","263615","True","16379","115",,,
"1731512858.569549000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001473000","0x0010","40",,"7","8462","265055","True","16385","115",,,
"1731512858.571451000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001902000","0x0010","40",,"7","8462","266495","True","16379","115",,,
"1731512858.572697000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001246000","0x0010","40",,"7","8462","267935","True","16385","115",,,
"1731512858.574869000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.002172000","0x0010","40",,"7","8462","269375","True","16379","115",,,
"1731512858.576400000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001531000","0x0010","40",,"7","8462","270815","True","16385","115",,,
"1731512858.579138000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.002738000","0x0010","40",,"7","8462","273695","True","16385","115",,,
"1731512858.579622000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000484000","0x0010","40",,"7","8462","275135","True","16379","115",,,
"1731512858.580764000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001142000","0x0010","40",,"7","8462","276575","True","16385","115",,,
"1731512858.582631000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001867000","0x0010","40",,"7","8462","278015","True","16379","115",,,
"1731512858.583279000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000648000","0x0010","40",,"7","8462","279455","True","16385","115",,,
"1731512858.586086000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.002807000","0x0010","40",,"7","8462","280895","True","16379","115",,,
"1731512858.586086000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000000000","0x0010","40",,"7","8462","282335","True","16385","115",,,
"1731512858.587074000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000988000","0x0010","40",,"7","8462","283775","True","16379","115",,,
"1731512858.588930000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001856000","0x0010","40",,"7","8462","285215","True","16385","115",,,
"1731512858.590148000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001218000","0x0010","40",,"7","8462","286655","True","16379","115",,,
"1731512858.591644000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001496000","0x0010","40",,"7","8462","288095","True","16385","115",,,
"1731512858.593071000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001427000","0x0010","40",,"7","8462","289535","True","16379","115",,,
"1731512858.593916000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000845000","0x0010","40",,"7","8462","293855","True","16385","115",,,
"1731512858.598662000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.004746000","0x0010","40",,"7","8462","295295","True","16379","115",,,
"1731512858.602107000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.003445000","0x0010","40",,"7","8462","296735","True","16385","115",,,
"1731512858.603380000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001273000","0x0010","40",,"7","8462","298175","True","16379","115",,,
"1731512858.606185000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.002805000","0x0010","40",,"7","8462","299615","True","16385","115",,,
"1731512858.606185000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000000000","0x0010","40",,"7","8462","301055","True","16379","115",,,
"1731512858.608080000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001895000","0x0010","40",,"7","8462","302495","True","16385","115",,,
"1731512858.608929000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000849000","0x0010","40",,"7","8462","303935","True","16379","115",,,
"1731512858.610007000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001078000","0x0010","40",,"7","8462","305375","True","16385","115",,,
"1731512858.611191000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001184000","0x0010","40",,"7","8462","305605","True","16384","115",,,
"1731512858.611564000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000373000","0x0010","40",,"7","8462","307045","True","16385","115",,,
"1731512858.612548000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000984000","0x0010","40",,"7","8462","308485","True","16379","115",,,
"1731512858.614410000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001862000","0x0010","40",,"7","8462","309925","True","16385","115",,,
"1731512858.616159000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001749000","0x0010","40",,"7","8462","311365","True","16379","115",,,
"1731512858.618197000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.002038000","0x0010","40",,"7","8462","312018","True","16385","115",,,
"1731512858.670729000",,,"60",,,,"0.052532000",,,,,,,,,,,,
"1731512858.670729000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512858.670729000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512858.670729000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512858.670729000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512858.670729000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512858.670729000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512858.764403000",,,"60",,,,"0.093674000",,,,,,,,,,,,
"1731512858.764403000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512858.764403000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512858.764403000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512858.879676000",,,"60",,,,"0.115273000",,,,,,,,,,,,
"1731512858.879676000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512858.879676000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512858.879676000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512858.896562000","172.16.123.188","13.89.179.14","89","62683,443",,"6","0.016886000","0x0018","75",,"9","43711","7270","True","64768","128","1",,
"1731512858.966060000",,,"60",,,,"0.069498000",,,,,,,,,,,,
"1731512858.966060000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512858.966060000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512858.966060000","13.89.179.14","172.16.123.188","60","443,62683",,"6","0.000000000","0x0010","40",,"9","7270","43746","True","4194304","105",,,
"1731512859.067493000",,,"60",,,,"0.101433000",,,,,,,,,,,,
"1731512859.071992000",,,"60",,,,"0.004499000",,,,,,,,,,,,
"1731512859.071992000",,,"86",,,,"0.000000000",,,,,,,,,,,,
"1731512859.071992000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.071992000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.071992000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.148803000","13.89.179.14","172.16.123.188","66","443,62683",,"6","0.076811000","0x0010","52",,"9","7270","43746","True","4194304","105","1",,
"1731512859.186556000",,,"105",,"5353,5353",,"0.037753000",,,,,,,,,,,,
"1731512859.186556000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.186556000","172.16.122.250","172.16.127.255","92",,"137,137","17","0.000000000",,"78",,,,,"False",,"128",,,
"1731512859.186556000","172.16.122.128","172.16.127.255","92",,"137,137","17","0.000000000",,"78",,,,,"False",,"128",,,
"1731512859.244367000","13.107.137.11","172.16.123.188","1514","443,62638",,"6","0.057811000","0x0010","1500",,"7","8462","312018","True","16385","115",,,
"1731512859.244367000","13.107.137.11","172.16.123.188","1407","443,62638",,"6","0.000000000","0x0018","1393",,"7","9922","312018","True","16385","115",,,
"1731512859.244545000","172.16.123.188","13.107.137.11","54","62638,443",,"6","0.000178000","0x0010","40",,"7","312018","11275","True","258","128",,,
"1731512859.299774000",,,"60",,,,"0.055229000",,,,,,,,,,,,
"1731512859.299774000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.299774000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.299774000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.302528000","172.16.123.188","52.104.132.53","1514","62639,443",,"6","0.002754000","0x0010","1500",,"8","7258","14117","True","256","128",,,
"1731512859.302528000","172.16.123.188","52.104.132.53","1012","62639,443",,"6","0.000000000","0x0018","998",,"8","8718","14117","True","256","128",,,
"1731512859.425550000","172.16.123.188","35.186.224.40","82","61793,443",,"6","0.123022000","0x0018","68",,"15","1","1","True","511","128",,,
"1731512859.436129000","35.186.224.40","172.16.123.188","60","443,61793",,"6","0.010579000","0x0010","40",,"15","1","29","False","1051","121",,,
"1731512859.441023000",,,"60",,,,"0.004894000",,,,,,,,,,,,
"1731512859.441023000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.441023000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.441023000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.441023000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.441023000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.441023000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.441023000","172.16.121.160","224.0.0.251","150",,"5353,5353","17","0.000000000",,"136",,,,,"False",,"255",,,
"1731512859.493009000",,,"60",,,,"0.051986000",,,,,,,,,,,,
"1731512859.493009000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.624247000",,,"60",,,,"0.131238000",,,,,,,,,,,,
"1731512859.624247000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.624247000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.624247000",,,"72",,,,"0.000000000",,,,,,,,,,,,
"1731512859.648068000","172.16.123.188","52.104.132.53","1514","62639,443",,"6","0.023821000","0x0018","1500",,"8","8216","14117","True","256","128","1",,
"1731512859.712603000",,,"86",,,,"0.064535000",,,,,,,,,,,,
"1731512859.713646000",,,"60",,,,"0.001043000",,,,,,,,,,,,
"1731512859.713837000",,,"60",,,,"0.000191000",,,,,,,,,,,,
"1731512859.714380000","52.104.132.53","172.16.123.188","1514","443,62639",,"6","0.000543000","0x0010","1500",,"8","14117","9676","True","16385","106",,,
"1731512859.715828000","52.104.132.53","172.16.123.188","2974","443,62639",,"6","0.001448000","0x0010","2960",,"8","15577","9676","True","16385","106",,,
"1731512859.715828000","52.104.132.53","172.16.123.188","363","443,62639",,"6","0.000000000","0x0018","349",,"8","18497","9676","True","16385","106",,,
"1731512859.715981000","172.16.123.188","52.104.132.53","54","62639,443",,"6","0.000153000","0x0010","40",,"8","9676","18806","True","256","128",,,
"1731512859.822839000",,,"60",,,,"0.106858000",,,,,,,,,,,,
"1731512859.825498000",,,"60",,,,"0.002659000",,,,,,,,,,,,
"1731512859.825498000",,,"107",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1731512859.907109000","172.16.121.160","224.0.0.251","249",,"5353,5353","17","0.081611000",,"235",,,,,"False",,"255",,,
"1731512859.907109000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.907109000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.907109000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.907109000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.907109000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512859.907109000","52.104.132.53","172.16.123.188","66","443,62639",,"6","0.000000000","0x0010","52",,"8","18806","9676","True","16385","105","1",,
"1731512859.961718000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.054609000","0x0010","1480",,"7","312018","11275","True","258","128",,,
"1731512859.961718000","172.16.123.188","13.107.137.11","1012","62638,443",,"6","0.000000000","0x0018","998",,"7","313458","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000539000","0x0010","1480",,"7","314416","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","315856","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","317296","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","318736","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","320176","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","321616","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","323056","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","324496","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","325936","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","327376","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","328816","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","330256","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","331696","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","333136","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","334576","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","336016","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","337456","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","338896","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","340336","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","341776","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","343216","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","344656","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","346096","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","347536","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","348976","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","350416","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","351856","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","353296","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","354736","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","356176","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","357616","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","359056","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","360496","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","361936","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","363376","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","364816","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","366256","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","367696","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","369136","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","370576","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","372016","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","373456","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","374896","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","376336","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","377776","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","379216","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","380656","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","382096","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","383536","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","384976","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","386416","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","387856","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","389296","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","390736","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","392176","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","393616","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","395056","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","396496","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","397936","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","399376","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","400816","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","402256","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","403696","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","405136","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","406576","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","408016","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","409456","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","410896","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","412336","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","413776","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","415216","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","416656","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","418096","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","419536","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","420976","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","422416","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","423856","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","425296","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","426736","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","428176","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","429616","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","431056","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","432496","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","433936","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","435376","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","436816","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","438256","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","439696","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","441136","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","442576","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","444016","11275","True","258","128",,,
"1731512859.962257000","172.16.123.188","13.107.137.11","284","62638,443",,"6","0.000000000","0x0018","270",,"7","445456","11275","True","258","128",,,
"1731512859.963768000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.001511000","0x0010","1480",,"7","445686","11275","True","258","128",,,
"1731512859.963768000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","447126","11275","True","258","128",,,
"1731512859.963768000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","448566","11275","True","258","128",,,
"1731512859.963768000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","450006","11275","True","258","128",,,
"1731512859.963768000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","451446","11275","True","258","128",,,
"1731512859.963768000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","452886","11275","True","258","128",,,
